,branded_code_share,origin,dest,crs_dep_time,crs_arr_time,crs_elapsed_time,air_time,distance,fl_month,fl_day_of_week,fl_week_of_month,mkt_op_combo,fl_type,m_hist_dep_delay,med_hist_dep_delay,m_hist_arr_delay,med_hist_arr_delay,delay_type
6273,-0.7788075504361053,1.473942738493152,-0.011395616117081042,1.4297166717457586,1.2552203485689426,-0.891666034253932,-0.6965680262874108,-0.961160275239628,1.5955100935226842,1.0336858916597589,1.4511818008447102,-0.21439170467604174,-0.5201790405599706,1.2458224405544869,0.9274024745630656,1.1871956311450869,1.4283886369104482,3
6302,1.2840142592865669,-0.6346449245101741,-0.3775894537470261,-1.03023974648201,-0.8898018153449148,-0.2633533437066876,-0.4128247744421177,-0.5514289924012863,1.3012175623573172,-1.4718800174793067,0.6866693844827525,0.7498535335243302,-0.5201790405599706,-1.0613083024028944,-0.8290757467849664,-1.0221252156031304,-1.1228348603253158,1
6308,-0.7788075504361053,-0.8821317394166678,0.1073699528439822,1.2247203035601113,1.060218333667683,-0.3192033606442204,-0.10070719741229532,-0.2390088892370507,-1.3474152181309875,1.0336858916597589,-1.6068678646031207,1.3432352185707128,-0.5201790405599706,1.3497091486056845,0.9274024745630656,1.2799220094460138,1.4283886369104482,1
6314,-0.7788075504361053,0.7314822937736709,-1.6345250585849456,-0.8252433782963629,-0.3047957706411355,3.701997858858144,4.084505767305777,3.5475910496606247,0.12404743769584818,-1.4718800174793067,-0.07784303187920527,-0.7336006790916266,1.6105399745071334,-0.7899247892010476,-0.8290757467849664,-0.8473649790632233,-0.612590160878163,3
6323,-0.7788075504361053,0.12761446540182642,0.7308891898895643,0.4047348308175216,1.2552203485689426,1.621584727935046,1.5450036632904045,1.6662415759612386,-0.17024509346951902,0.03145952800413263,1.4511818008447102,-1.5495004960304029,-0.5201790405599706,0.5820123553565799,0.9274024745630656,0.6216725166580138,0.4078992380161426,3
6326,-0.7788075504361053,1.2561543413754377,1.3643055576819016,0.8147275671888164,1.060218333667683,0.5185468934187722,0.5660894444241433,0.4814352830870336,0.12404743769584818,1.5347990734875725,-0.8423554482411629,-0.7336006790916266,-0.5201790405599706,1.0441051590995971,0.9274024745630656,1.1178843631225217,0.9181439374632954,3
6342,1.2840142592865669,-0.8029359586465897,0.5923293594349905,-1.03023974648201,-1.0848038302461749,-0.8218535130820159,-0.8951883025791159,-0.9150655059203148,-0.17024509346951902,1.5347990734875725,1.4511818008447102,-0.3627371259376374,-0.5201790405599706,-1.0613083024028944,-0.8290757467849664,-1.0221252156031304,-1.1228348603253158,5
6344,-0.7788075504361053,-1.367205896633395,0.6022264901817458,1.2247203035601113,1.2552203485689426,-0.8078910088476328,-0.5546964003647642,-0.507041436760466,-0.17024509346951902,0.5325727098319458,0.6866693844827525,1.3432352185707128,1.6105399745071334,1.3497091486056845,0.9274024745630656,1.2799220094460138,1.4283886369104482,3
6357,-0.7788075504361053,-1.5948937663473697,0.3449010907661087,-1.03023974648201,-1.0848038302461749,-0.05391578019093938,0.1688488918407331,-0.1297472138134929,-1.0531226869656207,0.03145952800413263,0.6866693844827525,-0.21439170467604174,-0.5201790405599706,-1.0613083024028944,-0.8290757467849664,-1.0221252156031304,-1.1228348603253158,5
6372,-0.7788075504361053,0.3553023351158006,-1.3475082669290426,0.8147275671888164,1.060218333667683,0.6162844230594547,0.6512124199777313,0.602647454260043,-1.0531226869656207,0.5325727098319458,-0.8423554482411629,-0.4369098365684352,-0.5201790405599706,1.0441051590995971,0.9274024745630656,1.1178843631225217,0.9181439374632954,1
